Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Bmw,X7,2021,122615,1250000,Nafta,Automatická,250
Skoda,Kodiaq,2024,6986,1289000,Nafta,Automatická,142
Volvo,Xc90,2023,16828,1379000,Nafta,Automatická,180
Bmw,M4,2019,77990,1249000,Benzín,Automatická,331
Skoda,Kodiaq,2024,24928,1249000,Nafta,Automatická,142
Bmw,Rada 3,2023,38000,1239000,Nafta,Automatická,210
Chevrolet,Corvette,2019,78607,1400000,Benzín,Automatická,343
Mercedes Benz,Eqb,2024,10600,1269290,Elektro,Automatická,168
Skoda,Enyaq Coupe,2023,9405,1299000,Elektro,Automatická,195
Bmw,Rada 4,2023,48289,1349000,Benzín,Automatická,275
Bmw,X3,2023,23165,1300000,Benzín,Automatická,135
Bmw,X1,2024,20,1390000,Hybridní,Automatická,240
Volvo,Xc60,2025,8,1299000,Benzín,Automatická,184
Citroen,Spacetourer,2025,1,1210000,Nafta,Automatická,130
Mercedes Benz,Tridy C,2024,19103,1349000,Nafta,Automatická,147
Jaguar,F Pace,2019,101583,1270500,Benzín,Automatická,405
Peugeot,5008,2025,0,1211210,Elektro,Automatická,157
Mercedes Benz,Tridy C,2023,18525,1280000,Nafta,Automatická,145
Ssangyong,Rexton,2025,10,1266800,Nafta,Automatická,148
Volkswagen,Tayron,2025,7,1334000,Benzín,Automatická,110
Mercedes Benz,Tridy C,2025,0,1359000,Nafta,Automatická,145
Ford,Tourneo Custom,2025,0,1338986,Nafta,Automatická,125
Volvo,Xc90,2022,35776,1349000,Nafta,Automatická,173
Mercedes Benz,Tridy V,2022,67463,1320000,Nafta,Automatická,120
Volvo,Xc90,2023,29326,1399000,Nafta,Automatická,173
Jaguar,F Pace,2021,58000,1399000,Nafta,Automatická,150
Ford,Tourneo Custom,2025,0,1357136,Nafta,Automatická,125
Mercedes Benz,Glc,2025,0,1239000,Nafta,Automatická,120
Skoda,Kodiaq,2024,6290,1279000,Nafta,Automatická,142
Mercedes Benz,Tridy C,2024,10079,1349000,Nafta,Automatická,147
Ford,Explorer,2025,10,1289900,Elektro,Automatická,210
Bmw,Z4,2021,12800,1268000,Benzín,Automatická,250
Volkswagen,Tayron,2025,10,1334000,Hybridní,Automatická,110
Volkswagen,Multivan,2024,16306,1301000,Hybridní,Automatická,110
Skoda,Kodiaq,2024,14495,1299900,Nafta,Automatická,142
Skoda,Kodiaq,2024,18109,1249000,Nafta,Automatická,142
Mercedes Benz,Eqe,2024,8099,1349000,Elektro,Automatická,180
Audi,E Tron,2021,50068,1269000,Elektro,Automatická,370
Volvo,Xc90,2022,30200,1350000,Nafta,Automatická,173
Skoda,Kodiaq,2024,90,1329000,Nafta,Automatická,142
Volvo,Xc60,2025,1,1281900,Benzín,Automatická,257
Cupra,Formentor,2024,10844,1269000,Benzín,Automatická,245
Skoda,Superb,2024,90,1269000,Nafta,Automatická,142
Mercedes Benz,Glc,2022,83703,1350000,Nafta,Automatická,145
Jaguar,F Pace,2023,14123,1399000,Nafta,Automatická,221
Volvo,Xc60,2023,20624,1249000,Nafta,Automatická,145
Land Rover,Range Rover Velar,2021,62250,1349000,Nafta,Automatická,221
Bmw,M2,2020,40300,1299000,Benzín,Automatická,302
Volvo,Xc90,2023,50048,1364711,Nafta,Automatická,173
Mercedes Benz,Eqe,2023,9081,1299000,Elektro,Automatická,180
Skoda,Kodiaq,2024,12500,1228000,Nafta,Automatická,142
Volvo,Xc60,2025,0,1399000,Hybridní,Automatická,257
Bmw,Rada 4,2022,31723,1299999,Benzín,Automatická,275
Subaru,Outback,2025,15,1302000,Benzín,Automatická,124
Bmw,X6,2020,51936,1399000,Nafta,Automatická,195
Ford,Mustang,2022,12890,1288650,Benzín,Manuální,331
Skoda,Kodiaq,2024,18500,1219900,Nafta,Automatická,142
Honda,Cr V,2025,15,1332700,Hybridní,Automatická,135
Ford,Mustang,2009,114151,1249000,Benzín,Manuální,410
Audi,Q8,2022,50700,1389000,Benzín,Automatická,250
Bmw,Rada 2,2025,5,1299000,Nafta,Automatická,120
Mercedes Benz,Glc,2023,12000,1329000,Benzín,Automatická,150
Mercedes Benz,Tridy V,2023,81096,1340000,Nafta,Automatická,140
Bmw,X3,2022,102782,1299000,Nafta,Automatická,210
Volkswagen,Amarok,2023,57767,1200000,Nafta,Automatická,177
Mercedes Benz,Cls,2019,74000,1388999,Benzín,Automatická,320
Volkswagen,Multivan,2022,16800,1306800,Nafta,Automatická,110
Volkswagen,Id5,2022,3000,1250000,Elektro,Automatická,150
Porsche,Cayenne,2018,117500,1399990,Benzín,Automatická,324
Mercedes Benz,Cls,2019,135972,1349000,Benzín,Automatická,320
Audi,A6,2024,11500,1369000,Nafta,Automatická,150
Volvo,Xc90,2020,19082,1349000,Benzín,Automatická,221
Dodge,Ram 1500,2020,38194,1249000,LPG + benzín,Automatická,295
Volvo,V60,2024,11664,1349000,Benzín,Automatická,184
Mercedes Benz,Glb,2023,24100,1299900,Benzín,Automatická,225
Bmw,Z4,2023,8700,1289000,Benzín,Automatická,190
Maserati,Levante,2021,54000,1399000,Benzín,Automatická,257
Ford,Mustang,2012,52890,1250000,Benzín,Manuální,485
Peugeot,3008,2025,0,1366000,Elektro,Automatická,170
Jaguar,Xkr,2010,124500,1299000,Benzín,Automatická,375
Ford,Ranger,2025,0,1388542,Nafta,Automatická,176
Porsche,Macan,2020,44973,1299000,Benzín,Automatická,280
Volkswagen,Amarok,2024,14089,1296000,Nafta,Automatická,177
Toyota,Land Cruiser,2022,78292,1359900,Nafta,Automatická,150
Skoda,Elroq,2025,0,1241500,Vodík,Automatická,210
Toyota,Hilux,2023,62537,1368510,Nafta,Automatická,150
Skoda,Kodiaq,2024,14056,1299900,Nafta,Automatická,142
Kia,Ev6,2023,3075,1349900,Elektro,Automatická,430
Cupra,Terramar,2025,3000,1368990,Benzín,Automatická,195
Bmw,X3,2023,13000,1248000,Benzín,Automatická,135
Cupra,Formentor,2025,0,1249900,Benzín,Automatická,245
Cupra,Terramar,2025,10,1245000,Benzín,Automatická,195
Bmw,Rada 7,2020,107000,1200000,Benzín,Automatická,390
Toyota,Proace Verso,2025,0,1209000,Nafta,Automatická,130
Bmw,Rada 3,2024,20,1369000,Hybridní,Automatická,215
Skoda,Kodiaq,2024,6095,1265000,Nafta,Automatická,142
Skoda,Kodiaq,2024,5,1397000,Nafta,Automatická,142
Volvo,Xc60,2025,0,1279000,Benzín,Automatická,184
Skoda,Superb,2024,6668,1250000,Nafta,Automatická,142
Volkswagen,Touareg,2019,68943,1349000,Nafta,Automatická,210
Bmw,X5,2020,151336,1329790,Nafta,Automatická,294
Skoda,Kodiaq,2023,4189,1229000,Benzín,Automatická,180
Toyota,Gr Yaris,2024,0,1399000,Benzín,Automatická,206
Bmw,Rada 3,2024,9000,1299000,Benzín,Automatická,180
Subaru,Outback,2025,11,1242000,Benzín,Automatická,124
Honda,Cr V,2025,300,1229900,Hybridní,Automatická,135
Volkswagen,Touareg,2021,58625,1303170,Hybridní,Automatická,280
Toyota,Rav4,2024,5,1215000,Hybridní,Automatická,136
Mercedes Benz,Tridy V,2021,73584,1299900,Nafta,Automatická,140
Chevrolet,Camaro,2023,1,1208790,Benzín,Automatická,202
Chevrolet,Camaro,2023,1,1329790,Benzín,Automatická,202
Land Rover,Range Rover,2017,114426,1268000,Nafta,Automatická,250
Mercedes Benz,Glc,2023,18000,1389000,Nafta,Automatická,145
Bmw,Rada 5,2023,67234,1249000,Benzín,Automatická,250
Land Rover,Discovery Sport,2022,46000,1209999,Nafta,Automatická,147
Mercedes Benz,Vito,2024,26897,1399900,Nafta,Automatická,140
Jaguar,F Pace,2022,55000,1369000,Benzín,Automatická,184
Audi,Q7,2021,72900,1349900,Nafta,Automatická,210
Mercedes Benz,Tridy E,2020,58917,1320000,Nafta,Automatická,243
Audi,Q4 E Tron,2024,3262,1344963,Elektro,Automatická,150
Ford,Ranger,2025,0,1394592,Nafta,Automatická,176
Audi,E Tron,2022,39600,1385000,Elektro,Automatická,370
Mercedes Benz,Vito,2024,20587,1399900,Nafta,Automatická,140
Toyota,Yaris,2024,0,1259900,Benzín,Manuální,206
Byd,Seal,2025,0,1299000,Elektro,Automatická,390
Mercedes Benz,Cls,2023,17022,1393920,Nafta,Automatická,143
Mercedes Benz,Gle,2020,69700,1399000,Nafta,Automatická,200
Chevrolet,Camaro,2023,1,1390290,Benzín,Automatická,202
Lexus,Nx 350H,2024,10767,1249000,Hybridní,Automatická,140
Subaru,Forester,2025,11,1247000,Hybridní,Automatická,100
Byd,Seal,2024,10,1299000,Elektro,Automatická,390
Toyota,Rav4,2024,13681,1259900,Hybridní,Automatická,225
Audi,A6 Allroad,2022,52720,1229000,Nafta,Automatická,150
Volvo,V60,2023,40980,1203950,Benzín,Automatická,184
Bmw,Ix1,2023,9946,1359000,Elektro,Automatická,200
Bmw,Rada 2,2024,10,1270000,Benzín,Automatická,125
Skoda,Kodiaq,2024,15070,1249000,Hybridní,Automatická,150
Skoda,Kodiaq,2025,0,1357900,Nafta,Automatická,142
Mercedes Benz,Gle,2018,113800,1349000,Benzín,Automatická,430
Volvo,S90,2024,8593,1349000,Hybridní,Automatická,335
Bmw,X3,2023,18000,1399000,Nafta,Automatická,140
Bmw,X6,2020,149500,1239990,Nafta,Automatická,195
Bmw,X3,2020,57621,1279900,Benzín,Automatická,265
Audi,Sq5,2020,73560,1318900,Nafta,Automatická,255
Volvo,V60,2025,0,1269000,Benzín,Automatická,145
Land Rover,Range Rover Velar,2022,58283,1299000,Benzín,Automatická,184
Lexus,Nx 350H,2024,25595,1349900,Hybridní,Automatická,140
Citroen,Spacetourer,2025,0,1210386,Nafta,Automatická,130
Bmw,X1,2024,7700,1300000,Benzín,Automatická,150
Cupra,Terramar,2025,5,1369900,Benzín,Automatická,195
Bmw,Rada 5,2022,110041,1299000,Nafta,Automatická,210
Skoda,Kodiaq,2024,3652,1299000,Nafta,Automatická,142
Lexus,Es,2024,9,1310000,Hybridní,Automatická,183
Volkswagen,Tiguan,2024,2,1399900,Nafta,Automatická,142
Volkswagen,Multivan,2020,53000,1275000,Nafta,Automatická,146
Citroen,Spacetourer,2025,0,1210385,Nafta,Automatická,130
Bmw,X4,2020,77600,1239000,Nafta,Automatická,240
Cupra,Formentor,2023,23895,1240000,Benzín,Automatická,287
Ssangyong,Rexton,2024,6,1218700,Nafta,Automatická,148
Audi,S8,2015,86500,1299000,Benzín,Automatická,445
Skoda,Kodiaq,2025,7,1282900,Nafta,Automatická,110
Skoda,Kodiaq,2024,13344,1299900,Nafta,Automatická,147
Skoda,Kodiaq,2024,9083,1269900,Nafta,Automatická,142
Volkswagen,Passat,2024,2,1279900,Nafta,Automatická,110
Volkswagen,Touareg,2023,48523,1399900,Nafta,Automatická,210
Skoda,Kodiaq,2024,14000,1215000,Nafta,Automatická,142
Toyota,Highlander,2022,46193,1219000,Hybridní,Automatická,140
Mercedes Benz,Tridy V,2021,94800,1316480,Nafta,Automatická,140
Citroen,Spacetourer,2025,6,1270900,Nafta,Automatická,130
Volvo,Ostatni,2025,8,1269000,Elektro,Automatická,185
Volkswagen,Tiguan,2024,4354,1249900,Nafta,Automatická,142
Volvo,Xc90,2022,25445,1239000,Nafta,Automatická,173
Skoda,Enyaq Iv,2023,3589,1299900,Elektro,Automatická,195
Mercedes Benz,Eqe,2022,23918,1278000,Elektro,Automatická,215
Volkswagen,Caravelle,2024,21500,1299000,Nafta,Automatická,110
Bmw,Rada 7,2020,71200,1318900,Benzín,Automatická,390
Skoda,Kodiaq,2024,15120,1249000,Benzín,Automatická,180
Volvo,Xc90,2023,27840,1299000,Nafta,Automatická,173
Audi,A6 Avant,2022,95482,1246300,Hybridní,Automatická,270
Bmw,Ix1,2023,14200,1249000,Elektro,Automatická,230
Mercedes Benz,Tridy E,2020,73105,1398000,Benzín,Automatická,320
Bmw,Rada 4,2022,16000,1350000,Nafta,Automatická,140
Mazda,Cx 80,2024,11750,1379900,Nafta,Automatická,187
Zeekr,X,2024,5000,1299000,Elektro,Automatická,315
Tesla,Model X,2020,69000,1350000,Elektro,Automatická,413
Dodge,Ram 1500,2019,67000,1249998,Benzín,Automatická,295
Mercedes Benz,Eqe,2024,19984,1318900,Elektro,Automatická,215
Bmw,Rada 5,2021,65565,1399000,Nafta,Automatická,250
Ssangyong,Rexton,2024,6,1251100,Nafta,Automatická,148
Volkswagen,Multivan,2024,15692,1349000,Nafta,Automatická,110
Bmw,X5,2019,150200,1299000,Nafta,Automatická,195
Ford,F 150,2022,23000,1299998,Benzín,Automatická,299
Skoda,Kodiaq,2024,20110,1239000,Nafta,Automatická,142
Skoda,Kodiaq,2024,19003,1249000,Nafta,Automatická,142
Bmw,Rada 1,2025,0,1228000,Nafta,Automatická,120
Toyota,Gr Yaris,2024,20,1316000,Benzín,Manuální,206
Jaguar,F Pace,2022,49200,1225000,Nafta,Automatická,221
Ford,Ranger,2025,0,1342345,Nafta,Automatická,151
Mercedes Benz,Tridy E,2022,38792,1400000,Nafta,Automatická,243
Seat,Tarraco,2024,20750,1225730,Nafta,Automatická,147
Land Rover,Discovery Sport,2023,27000,1255980,Nafta,Automatická,150
Land Rover,Range Rover Evoque,2023,20131,1234200,Benzín,Automatická,147
Toyota,Highlander,2022,24467,1269000,Hybridní,Automatická,140
Mercedes Benz,Tridy C,2023,1753,1298000,Hybridní,Automatická,185
Mercedes Benz,Tridy E,2023,60000,1379000,Nafta,Automatická,243
Volkswagen,Tayron,2025,6,1250400,Nafta,Automatická,110
Land Rover,Range Rover Sport,2021,72406,1359000,Nafta,Automatická,183
Subaru,Outback,2025,0,1242000,Benzín,Automatická,124
Toyota,Gr Yaris,2024,4,1296900,Benzín,Manuální,206
Volvo,Xc90,2021,78600,1250000,Nafta,Automatická,173
Audi,Q3,2023,12963,1200000,Benzín,Automatická,140
Volkswagen,Amarok,2024,15460,1379400,Nafta,Automatická,177
Volvo,Xc60,2024,20465,1399000,Benzín,Automatická,184
Honda,Cr V,2023,10142,1276550,Hybridní,Automatická,109
Lexus,Es,2024,3500,1310000,Hybridní,Automatická,177
Kia,Ev6,2025,5,1369980,Elektro,Automatická,168
Volkswagen,Passat,2024,1812,1339900,Hybridní,Automatická,150
Toyota,Rav4,2025,5,1300000,Hybridní,Automatická,225
Mercedes Benz,Glb,2024,9800,1299000,Nafta,Automatická,140
Volvo,Xc60,2024,0,1323300,Hybridní,Automatická,186
Audi,S5,2022,65620,1219680,Nafta,Automatická,251
Volvo,Ostatni,2024,10,1325727,Elektro,Automatická,325
Renault,Rafale,2025,10,1299080,Hybridní,Automatická,221
Cupra,Formentor,2023,30100,1206370,Benzín,Automatická,331
Volkswagen,Touareg,2021,96150,1249000,Nafta,Automatická,210
Toyota,Rav4,2024,10992,1269900,Hybridní,Automatická,225
Mazda,Cx 60,2025,5,1250000,Nafta,Automatická,187
Skoda,Superb,2025,100,1299000,Nafta,Automatická,142
Volkswagen,Passat,2024,200,1349000,Nafta,Automatická,142
Mercedes Benz,Glb,2025,0,1330020,Nafta,Automatická,110
Ford,Ranger,2025,0,1320328,Nafta,Automatická,151
Bmw,Rada 3,2023,19337,1299000,Benzín,Automatická,135
Skoda,Kodiaq,2024,8790,1249000,Nafta,Automatická,142
Volvo,Xc60,2024,8,1299000,Benzín,Automatická,184
Mercedes Benz,Cla,2024,19500,1222100,Hybridní,Automatická,120
Volvo,Ex30,2025,8,1249000,Elektro,Automatická,315
Skoda,Enyaq Coupe,2023,4469,1279000,Elektro,Automatická,210
Dodge,Ram,2019,91000,1399000,Benzín,Automatická,295
Land Rover,Range Rover Evoque,2025,0,1298000,Nafta,Automatická,120
Audi,A8,2020,111500,1299000,Nafta,Automatická,210
Mercedes Benz,Glc,2023,47050,1259000,Nafta,Automatická,145
Audi,Rs4,2018,25000,1299000,Benzín,Automatická,331
Volvo,Xc60,2025,1,1223700,Benzín,Automatická,184
Audi,Q7,2018,113000,1210000,Nafta,Automatická,210
Skoda,Enyaq Iv,2023,23386,1249900,Elektro,Automatická,195
Skoda,Kodiaq,2024,19203,1279000,Nafta,Automatická,142
Bmw,Rada 3,2023,40000,1325000,Benzín,Automatická,180
Bmw,Rada 2,2024,5068,1399000,Benzín,Automatická,275
Volvo,Xc60,2025,1,1250500,Benzín,Automatická,184
Mazda,Cx 80,2025,0,1269000,Nafta,Automatická,187
Subaru,Outback,2024,11,1270000,Benzín,Automatická,124
Bmw,X2,2024,4,1324000,Benzín,Automatická,125
Skoda,Kodiaq,2024,1000,1380000,Nafta,Automatická,142
Bmw,X2,2024,4,1301000,Benzín,Automatická,125
Volvo,Xc60,2025,1,1283900,Benzín,Automatická,184
Mazda,Cx 80,2025,0,1379000,Hybridní,Automatická,241
Toyota,Proace Verso,2025,0,1362900,Nafta,Automatická,132
Volvo,Xc60,2025,1,1205449,Benzín,Automatická,184
Toyota,Proace,2024,6,1219000,Nafta,Automatická,130
Skoda,Superb,2024,101,1263600,Benzín,Automatická,195
Mazda,Cx 80,2025,0,1249000,Hybridní,Automatická,241
Volkswagen,Tiguan,2024,11505,1339900,Nafta,Automatická,142
Bmw,Rada 8,2022,80000,1379400,Benzín,Automatická,245
Land Rover,Range Rover,2018,161627,1210000,Nafta,Automatická,250
Mazda,Cx 60,2025,0,1298000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1379000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1269000,Nafta,Automatická,147
Mazda,Cx 60,2025,0,1235900,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1239000,Nafta,Automatická,147
Audi,A3,2023,37900,1282600,Nafta,Automatická,110
Mazda,Cx 60,2025,0,1329000,Hybridní,Automatická,241
Skoda,Kodiaq,2024,10312,1239000,Nafta,Automatická,142
Bmw,Rada 2,2025,464,1369000,Benzín,Automatická,125
Volvo,Xc60,2024,25628,1369000,Nafta,Automatická,145
Volkswagen,Multivan,2023,30087,1369000,Benzín,Automatická,150
Skoda,Kodiaq,2024,9614,1259000,Nafta,Automatická,142
Peugeot,Traveller,2025,0,1205160,Nafta,Automatická,130
Volvo,Xc60,2024,15509,1399000,Hybridní,Automatická,293
Volkswagen,Tiguan,2025,0,1388300,Nafta,Automatická,110
Audi,A5,2024,12600,1299000,Nafta,Automatická,150
Skoda,Kodiaq,2024,14092,1219000,Nafta,Automatická,142
Dodge,Ram,2021,45000,1237700,LPG + benzín,Automatická,295
Bmw,Rada 2,2025,0,1359000,Nafta,Automatická,120
Bmw,X1,2024,12,1369000,Nafta,Automatická,120
Bmw,X1,2024,5,1229000,Nafta,Automatická,120
Skoda,Kodiaq,2024,5938,1359000,Nafta,Automatická,142
Nio,El6,2024,14000,1399000,Elektro,Automatická,360
Land Rover,Range Rover Velar,2022,33554,1249000,Nafta,Automatická,150
Honda,Cr V,2023,6500,1210000,Hybridní,Automatická,109
Skoda,Kodiaq,2024,8035,1248000,Nafta,Automatická,142
Land Rover,Defender,2020,104055,1200000,Nafta,Automatická,177
Volvo,V60,2025,3000,1329000,Hybridní,Automatická,186
Porsche,Macan,2021,79800,1311640,Benzín,Automatická,180
Mercedes Benz,Sprinter,2023,12000,1399000,Nafta,Automatická,110
Volvo,Xc60,2023,3500,1365000,Nafta,Automatická,145
Mercedes Benz,Glb,2024,6500,1319000,Benzín,Automatická,140
Lexus,Rx 350H,2023,37128,1369900,Hybridní,Automatická,140
Skoda,Enyaq Iv,2024,2000,1299900,Elektro,Automatická,210
Subaru,Outback,2024,11,1302000,Benzín,Automatická,124
Audi,Q7,2022,65650,1399900,Nafta,Automatická,210
Kia,Sorento,2025,5,1324980,Hybridní,Automatická,158
Dodge,Ram,2021,91000,1239000,Benzín,Automatická,295
Skoda,Enyaq Coupe,2023,9603,1239000,Elektro,Automatická,210
Volvo,S90,2020,39000,1249000,Benzín,Automatická,220
Volkswagen,Transporter,2024,20449,1274900,Nafta,Automatická,110
Volkswagen,Tiguan,2024,2046,1399990,Nafta,Automatická,142
Volkswagen,Arteon Shooting Brake,2024,5800,1270000,Benzín,Automatická,140
Subaru,Outback,2025,25,1209000,Benzín,Automatická,124
Volkswagen,Tiguan Allspace,2024,9900,1257900,Nafta,Automatická,147
Porsche,Macan,2019,99900,1300000,Benzín,Automatická,260
Ford,Capri,2024,0,1209144,Elektro,Automatická,210
Ford,Tourneo Custom,2025,0,1390816,Benzín,Automatická,171
Bmw,Rada 2,2024,0,1210000,Benzín,Automatická,115
Bmw,X5,2020,105000,1379990,Benzín,Automatická,441
Bmw,X3,2022,40593,1374000,Nafta,Automatická,210
Volvo,S90,2024,25739,1349000,Hybridní,Automatická,228
Ford,Tourneo Custom,2024,0,1354000,Hybridní,Automatická,171
Skoda,Kodiaq,2024,17777,1299900,Nafta,Automatická,142
Bmw,I4,2023,25000,1389000,Elektro,Automatická,350
Bmw,X1,2024,4000,1349000,Nafta,Automatická,145
Bmw,Ostatni,2024,0,1261187,Elektro,Automatická,150
Bmw,Rada 3,2024,22040,1239900,Nafta,Automatická,140
Bmw,X2,2024,0,1317334,Nafta,Automatická,110
Skoda,Superb,2025,5,1283400,Nafta,Automatická,142
Mercedes Benz,Tridy C,2024,11900,1208790,Nafta,Automatická,147
Volkswagen,Passat Variant,2025,5,1299900,Nafta,Automatická,110
Audi,A6 Allroad,2023,41460,1319000,Nafta,Automatická,150
Bmw,X1,2024,0,1399000,Nafta,Automatická,145
Volvo,V90,2023,15200,1316480,Nafta,Automatická,145
Bmw,Rada 3,2024,23025,1239900,Nafta,Automatická,140
Bmw,Rada 5,2023,39500,1385450,Benzín,Automatická,185
Bmw,X4,2022,23598,1200000,Nafta,Automatická,140
Bmw,Rada 5,2023,27000,1246300,Benzín,Automatická,140
Bmw,X2,2025,1,1381500,Nafta,Automatická,120
Bmw,X3,2022,93000,1278999,Benzín,Automatická,265
Volvo,V90,2023,56550,1319000,Nafta,Automatická,145
Ssangyong,Rexton,2025,5,1209000,Nafta,Automatická,149
Mercedes Benz,Tridy S,2017,167000,1249000,Nafta,Automatická,250
Bmw,X1,2025,1,1295000,Nafta,Automatická,120
Volkswagen,Tiguan,2024,0,1320000,Benzín,Automatická,130
Bmw,Rada 3,2021,40100,1240250,Nafta,Automatická,250
Volvo,V90,2023,69180,1299000,Nafta,Automatická,145
Bmw,Rada 2,2025,1,1249000,Nafta,Automatická,120
Cupra,Terramar,2025,5,1229900,Benzín,Automatická,150
Audi,Q7,2020,115190,1300000,Nafta,Automatická,210
Bmw,Ix1,2023,20900,1331000,Elektro,Automatická,225
Volvo,Xc90,2022,53834,1366090,Hybridní,Automatická,173
Skoda,Enyaq Coupe,2023,15184,1229000,Elektro,Automatická,250
Bmw,Rada 5,2022,47000,1249900,Hybridní,Automatická,290
Bmw,Ix3,2022,50200,1210000,Elektro,Automatická,210
Bmw,Rada 6,2021,50000,1240250,Nafta,Automatická,250
Bmw,X1,2024,0,1365000,Nafta,Automatická,145
Bmw,Rada 2,2024,0,1226168,Nafta,Automatická,110
Honda,Cr V,2025,10,1222800,Hybridní,Automatická,109
Bmw,Rada 2,2025,0,1349902,Nafta,Automatická,110
Bmw,X6,2020,165594,1295000,Benzín,Automatická,250
Bmw,Rada 3,2024,14000,1385000,Nafta,Automatická,140
Bmw,X2,2024,17700,1229000,Nafta,Automatická,110
Bmw,X1,2024,4000,1379000,Nafta,Automatická,145
Volvo,Xc60,2024,22223,1399000,Benzín,Automatická,184
Peugeot,Traveller,2025,2,1205160,Nafta,Automatická,132
Peugeot,Traveller,2025,0,1285000,Nafta,Automatická,130
Volvo,Xc90,2022,23946,1349000,Hybridní,Automatická,228
Bmw,X1,2024,0,1345000,Hybridní,Automatická,180
Skoda,Kodiaq,2024,12303,1259900,Nafta,Automatická,142
Bmw,X5,2021,130006,1349999,Nafta,Automatická,210
Bmw,X6,2020,70576,1498000,Nafta,Automatická,210
Mercedes Benz,Glc,2023,28937,1579050,Nafta,Automatická,180
Audi,Q8 E Tron,2023,43800,1599000,Elektro,Automatická,300
Mercedes Benz,Tridy E,2023,16604,1460001,Nafta,Automatická,145
Audi,Q7,2022,38894,1549000,Nafta,Automatická,210
Volkswagen,Multivan,2022,25353,1498000,Nafta,Automatická,110
Mercedes Benz,Tridy E,2023,28313,1581470,Nafta,Automatická,147
Audi,Q7,2022,35529,1579000,Nafta,Automatická,210
Audi,Q7,2023,72360,1494000,Nafta,Automatická,210
Mercedes Benz,Tridy V,2023,15600,1598000,Nafta,Automatická,174
